age,city,color,country,customer-id,customer-name,discount-applied,gender,payment-method,previous-purchaser,product,product-category,promo-code,quantity,purchase-frequency,reason,review-rate,sales-price,season,shipping-mode,size,status,unit-price
47,Liverpool,Red,UK,Cust3236,Olivia Brown,15,Male,Bank Transfer,No,Yogurt,Dairy,29289,4,Quarterly,Late Delivery,4,89,Summer,Express,Large,Returned,26.1
47,Liverpool,Yellow,UK,Cust1176,Daniel Johnson,5,Female,Debit Card,No,Orange,Fruits,21912,8,Quarterly,"",1,28,Autumn,Standard,Small,Delivered,3.72
47,Liverpool,Yellow,UK,Cust3134,Olivia Thomas,20,Male,Cash,No,Bread,Bakery,56749,3,Quarterly,"",1,69,Winter,Standard,Medium,Delivered,28.57
47,Liverpool,Yellow,UK,Cust4765,Olivia Thomas,15,Male,Cash,Yes,Cheese,Dairy,30408,8,Yearly,"",5,251,Spring,Standard,Medium,Delivered,36.92
47,Liverpool,Yellow,UK,Cust4993,Daniel Taylor,20,Female,Google Pay,No,Cake,Bakery,38534,9,Monthly,"",4,131,Autumn,Standard,Large,Delivered,18.16
47,London,Brown,UK,Cust1006,Mary Taylor,0,Female,Cash,Yes,Spinach,Vegetables,90161,7,Weekly,"",5,140,Winter,Express,Small,Delivered,19.97
47,London,White,UK,Cust1934,Sarah Brown,0,Female,Apple Pay,No,Cheese,Dairy,13340,2,Quarterly,"",5,95,Autumn,Express,Large,Delivered,47.47
47,London,White,UK,Cust4012,Sarah Smith,0,Female,Credit Card,Yes,Cake,Bakery,36042,10,Monthly,Late Delivery,1,411,Autumn,Standard,Large,Returned,41.13
47,Los Angeles,Brown,USA,Cust3339,David Anderson,10,Female,Credit Card,Yes,Butter,Dairy,96870,7,Yearly,Damaged Product,2,81,Spring,Express,Large,Returned,12.78
47,Los Angeles,White,USA,Cust4601,Daniel Anderson,10,Female,Bank Transfer,No,Banana,Fruits,90309,6,Monthly,"",3,256,Spring,Shipped From Abroad,Small,Delivered,47.42
47,Manchester,Brown,UK,Cust2501,Sarah Johnson,15,Male,Debit Card,No,Cheese,Dairy,80042,2,Quarterly,"",2,10,Spring,Express,Large,Delivered,6.02
47,Manchester,Green,UK,Cust1475,Daniel Jackson,10,Male,Bank Transfer,Yes,Muffin,Bakery,23364,6,Yearly,"",1,127,Spring,Express,Large,Delivered,23.53
47,Manchester,Green,UK,Cust4509,David Anderson,20,Female,PayPal,Yes,Coffee,Beverages,32576,9,Yearly,Changed Mind,2,171,Autumn,Standard,Medium,Returned,23.72
47,Manchester,Red,UK,Cust1145,David Jackson,0,Female,Apple Pay,Yes,Mango,Fruits,68230,3,Monthly,"",2,45,Spring,Shipped From Abroad,Medium,Delivered,15.07
47,Manchester,Red,UK,Cust3529,Olivia Johnson,0,Male,Debit Card,No,Grapes,Fruits,77939,10,Weekly,Quality Issue,5,484,Spring,Express,Small,Returned,48.37
47,Manchester,Yellow,UK,Cust3169,Sarah Johnson,20,Male,Cash,No,Cheese,Dairy,56426,3,Weekly,"",3,68,Spring,Express,Medium,Delivered,28.4
47,Melbourne,Green,Australia,Cust2091,John Jackson,5,Female,Apple Pay,No,Nuts,Snacks,13407,3,Yearly,"",3,37,Spring,Shipped From Abroad,Large,Delivered,12.83
47,Melbourne,N/A,Australia,Cust2596,Emma Taylor,10,Male,Google Pay,Yes,Bread,Bakery,65356,6,Quarterly,"",4,108,Summer,Standard,Large,Delivered,19.95
47,Melbourne,N/A,Australia,Cust4120,Emma Jackson,5,Male,PayPal,No,Onion,Vegetables,49454,5,Yearly,"",2,125,Summer,Shipped From Abroad,Medium,Delivered,26.33
47,Melbourne,Red,Australia,Cust2678,Michael Johnson,20,Female,Bank Transfer,No,Potato,Vegetables,84425,2,Weekly,Wrong Item,3,36,Autumn,Standard,Small,Returned,22.44
47,Melbourne,Red,Australia,Cust5663,Mary Jackson,5,Male,Bank Transfer,No,Spinach,Vegetables,79566,4,Quarterly,Late Delivery,1,26,Autumn,Express,Medium,Returned,6.72
47,Montreal,Brown,Canada,Cust2390,Daniel Brown,10,Male,Credit Card,Yes,Fish,Meat,76526,9,Quarterly,Changed Mind,1,376,Autumn,Express,Large,Returned,46.43
47,Montreal,Green,Canada,Cust1821,John Taylor,0,Female,Google Pay,Yes,Muffin,Bakery,13548,4,Quarterly,"",1,49,Autumn,Standard,Small,Delivered,12.31
47,Montreal,Green,Canada,Cust4668,Michael Smith,15,Female,Google Pay,Yes,Orange,Fruits,35165,8,Weekly,Damaged Product,5,137,Winter,Standard,Small,Returned,20.13
47,Montreal,Red,Canada,Cust6035,Daniel Brown,20,Male,Bank Transfer,No,Potato,Vegetables,36020,3,Yearly,"",2,14,Spring,Standard,Large,Delivered,5.7
47,Montreal,Yellow,Canada,Cust1812,Michael Anderson,5,Female,Google Pay,No,Fish,Meat,26706,6,Quarterly,"",3,161,Winter,Shipped From Abroad,Large,Delivered,28.33
47,Montreal,Yellow,Canada,Cust1892,Sarah Brown,5,Male,PayPal,No,Spinach,Vegetables,92184,10,Weekly,"",5,110,Summer,Standard,Large,Delivered,11.55
47,Munich,Brown,Germany,Cust2913,John Jackson,0,Male,Apple Pay,Yes,Onion,Vegetables,61978,6,Yearly,"",3,92,Spring,Express,Medium,Delivered,15.26
47,Munich,N/A,Germany,Cust6326,Michael Anderson,20,Female,Apple Pay,No,Cake,Bakery,20743,10,Yearly,Quality Issue,1,329,Summer,Shipped From Abroad,Small,Returned,41.09
47,Munich,Red,Germany,Cust5762,John Smith,20,Female,Credit Card,No,Orange,Fruits,27925,10,Weekly,"",2,60,Spring,Shipped From Abroad,Small,Delivered,7.48
47,Munich,Yellow,Germany,Cust2434,John Taylor,10,Female,Debit Card,No,Tomato,Vegetables,80793,6,Quarterly,"",2,34,Autumn,Express,Small,Delivered,6.37
47,Munich,Yellow,Germany,Cust4516,Olivia Thomas,10,Female,PayPal,No,Tea,Beverages,13633,10,Quarterly,"",4,188,Summer,Shipped From Abroad,Large,Delivered,20.93
47,New York,Green,USA,Cust4328,John Taylor,10,Male,Google Pay,Yes,Coffee,Beverages,15153,5,Weekly,Quality Issue,3,14,Spring,Express,Large,Returned,3.09
47,New York,Red,USA,Cust1000,David Smith,5,Male,Cash,No,Carrot,Vegetables,29977,3,Monthly,"",2,66,Autumn,Standard,Medium,Delivered,23.27
47,New York,Red,USA,Cust6241,Michael Anderson,0,Female,Bank Transfer,No,Muffin,Bakery,64136,2,Quarterly,Quality Issue,4,9,Winter,Standard,Large,Returned,4.69
47,New York,White,USA,Cust5565,Sarah Thomas,10,Male,Apple Pay,Yes,Chips,Snacks,84220,7,Quarterly,Wrong Item,3,296,Summer,Express,Small,Returned,47.06
47,Sydney,N/A,Australia,Cust3395,Michael Anderson,0,Male,Google Pay,Yes,Potato,Vegetables,69310,9,Weekly,Late Delivery,5,369,Spring,Standard,Small,Returned,41
47,Sydney,Red,Australia,Cust3561,Michael Smith,20,Male,Cash,Yes,Croissant,Bakery,53158,10,Weekly,Wrong Item,3,108,Summer,Standard,Large,Returned,13.5
47,Sydney,White,Australia,Cust5343,Emma Johnson,15,Male,Google Pay,Yes,Carrot,Vegetables,15252,4,Quarterly,Quality Issue,2,114,Autumn,Express,Small,Returned,33.45
47,Sydney,Yellow,Australia,Cust4046,Olivia Smith,5,Female,PayPal,No,Carrot,Vegetables,75032,4,Yearly,Quality Issue,2,63,Spring,Shipped From Abroad,Medium,Returned,16.6
47,Toronto,Brown,Canada,Cust2666,Sarah Jackson,10,Female,Debit Card,No,Banana,Fruits,87032,2,Yearly,"",4,21,Summer,Standard,Large,Delivered,11.68
47,Toronto,Red,Canada,Cust6475,Michael Johnson,10,Male,Cash,No,Juice,Beverages,27385,9,Monthly,"",4,393,Spring,Shipped From Abroad,Large,Delivered,48.51
47,Toronto,White,Canada,Cust3308,John Smith,15,Male,Cash,Yes,Muffin,Bakery,90288,4,Weekly,"",3,22,Summer,Standard,Small,Delivered,6.43
47,Toronto,Yellow,Canada,Cust2227,Mary Taylor,5,Male,Cash,Yes,Banana,Fruits,84439,2,Quarterly,Wrong Item,3,5,Spring,Express,Large,Returned,2.84
47,Toronto,Yellow,Canada,Cust5542,Emma Taylor,15,Male,Apple Pay,Yes,Nuts,Snacks,69548,1,Weekly,"",4,13,Winter,Shipped From Abroad,Medium,Delivered,15.28
47,Vancouver,Brown,Canada,Cust5968,Olivia Anderson,15,Male,Credit Card,Yes,Croissant,Bakery,64766,7,Weekly,"",5,79,Winter,Shipped From Abroad,Small,Delivered,13.24
47,Vancouver,N/A,Canada,Cust3503,Olivia Thomas,20,Female,Apple Pay,No,Spinach,Vegetables,67338,4,Quarterly,Wrong Item,5,140,Spring,Shipped From Abroad,Medium,Returned,43.67
47,Vancouver,N/A,Canada,Cust5918,Emma Smith,10,Female,Debit Card,Yes,Onion,Vegetables,98760,6,Quarterly,Quality Issue,5,49,Summer,Standard,Medium,Returned,9.07
47,Vancouver,White,Canada,Cust1954,Olivia Jackson,5,Female,Debit Card,Yes,Cheese,Dairy,62542,10,Weekly,"",4,148,Autumn,Shipped From Abroad,Medium,Delivered,15.53
47,Vancouver,White,Canada,Cust3170,Sarah Taylor,20,Female,Apple Pay,Yes,Cheese,Dairy,71294,3,Monthly,"",2,71,Summer,Standard,Small,Delivered,29.52
47,Vancouver,Yellow,Canada,Cust3613,Emma Thomas,5,Female,Cash,Yes,Tea,Beverages,81398,3,Weekly,Wrong Item,5,5,Summer,Express,Large,Returned,1.79
48,Berlin,Brown,Germany,Cust1518,Mary Anderson,15,Male,Google Pay,Yes,Cheese,Dairy,75937,1,Yearly,"",3,13,Autumn,Shipped From Abroad,Large,Delivered,15.25
48,Berlin,Red,Germany,Cust3788,John Smith,10,Female,Cash,No,Nuts,Snacks,76859,7,Monthly,Late Delivery,1,301,Autumn,Standard,Medium,Returned,47.73
48,Berlin,Red,Germany,Cust4745,John Brown,15,Male,Credit Card,Yes,Yogurt,Dairy,11542,1,Weekly,Quality Issue,4,21,Spring,Shipped From Abroad,Medium,Returned,25.24
48,Berlin,White,Germany,Cust2938,Daniel Jackson,10,Female,PayPal,No,Chocolate,Snacks,53270,4,Weekly,Quality Issue,2,64,Summer,Standard,Small,Returned,17.65
48,Berlin,White,Germany,Cust4173,John Taylor,5,Female,Google Pay,Yes,Coffee,Beverages,16647,4,Yearly,"",4,92,Summer,Shipped From Abroad,Large,Delivered,24.22
48,Berlin,Yellow,Germany,Cust5985,Olivia Brown,10,Female,Debit Card,No,Biscuits,Snacks,39847,5,Monthly,"",2,109,Summer,Express,Small,Delivered,24.33
48,Brisbane,Brown,Australia,Cust3901,Michael Taylor,20,Male,PayPal,No,Cheese,Dairy,47819,3,Yearly,Damaged Product,5,115,Summer,Express,Medium,Returned,47.9
48,Brisbane,Green,Australia,Cust1287,Michael Jackson,5,Female,Google Pay,No,Juice,Beverages,18470,4,Monthly,"",4,33,Autumn,Standard,Large,Delivered,8.79
48,Brisbane,N/A,Australia,Cust2310,Emma Jackson,20,Male,Google Pay,Yes,Mango,Fruits,88499,7,Quarterly,Changed Mind,3,269,Spring,Shipped From Abroad,Small,Returned,47.97
48,Brisbane,White,Australia,Cust5090,Mary Jackson,10,Male,Apple Pay,Yes,Beef,Meat,16042,6,Weekly,"",2,233,Summer,Shipped From Abroad,Small,Delivered,43.18
48,Chicago,Brown,USA,Cust1278,Emma Thomas,15,Male,Bank Transfer,Yes,Fish,Meat,81286,10,Yearly,Damaged Product,4,111,Spring,Shipped From Abroad,Large,Returned,13.03
48,Hamburg,Brown,Germany,Cust1238,Olivia Smith,5,Male,Apple Pay,Yes,Potato,Vegetables,16455,2,Quarterly,"",1,76,Autumn,Standard,Large,Delivered,39.85
48,Hamburg,Green,Germany,Cust4003,Olivia Jackson,0,Female,Bank Transfer,Yes,Fish,Meat,14456,2,Yearly,"",4,33,Winter,Standard,Medium,Delivered,16.46
48,Hamburg,N/A,Germany,Cust4431,John Taylor,20,Female,Cash,Yes,Carrot,Vegetables,61539,4,Monthly,Damaged Product,1,158,Autumn,Standard,Large,Returned,49.52
48,Hamburg,Red,Germany,Cust2546,Daniel Johnson,10,Female,Cash,Yes,Chicken,Meat,69146,8,Monthly,"",5,263,Summer,Express,Small,Delivered,36.49
48,Hamburg,Red,Germany,Cust3584,Mary Anderson,0,Male,Debit Card,Yes,Spinach,Vegetables,63107,4,Quarterly,Quality Issue,3,112,Spring,Shipped From Abroad,Medium,Returned,27.96
48,Hamburg,Red,Germany,Cust6305,Emma Anderson,0,Male,Apple Pay,No,Tomato,Vegetables,25507,5,Weekly,Wrong Item,1,55,Spring,Standard,Small,Returned,11.09
48,Hamburg,Yellow,Germany,Cust5297,Emma Brown,5,Female,Credit Card,Yes,Bread,Bakery,48068,10,Quarterly,Changed Mind,5,267,Spring,Express,Medium,Returned,28.12
48,Houston,Brown,USA,Cust4712,Olivia Smith,0,Female,Debit Card,No,Coffee,Beverages,23988,3,Weekly,"",1,64,Autumn,Shipped From Abroad,Medium,Delivered,21.44
48,Houston,Brown,USA,Cust5251,Daniel Jackson,10,Female,PayPal,No,Juice,Beverages,55534,5,Weekly,Damaged Product,1,129,Spring,Standard,Medium,Returned,28.76
48,Houston,Green,USA,Cust6435,John Smith,5,Male,Bank Transfer,Yes,Mango,Fruits,75654,8,Monthly,"",4,244,Autumn,Express,Small,Delivered,32.05
48,Houston,White,USA,Cust4160,John Thomas,20,Female,Bank Transfer,No,Banana,Fruits,74600,8,Monthly,Quality Issue,2,121,Spring,Standard,Medium,Returned,18.84
48,Houston,Yellow,USA,Cust1543,David Smith,0,Male,Debit Card,No,Bread,Bakery,47115,1,Monthly,Changed Mind,3,24,Summer,Express,Medium,Returned,24.29
48,Houston,Yellow,USA,Cust5834,Emma Thomas,5,Male,Debit Card,No,Juice,Beverages,32519,1,Yearly,Damaged Product,4,6,Winter,Standard,Medium,Returned,5.98
48,Liverpool,N/A,UK,Cust5276,Mary Johnson,0,Female,Google Pay,Yes,Orange,Fruits,84069,5,Yearly,Changed Mind,3,43,Summer,Shipped From Abroad,Medium,Returned,8.54
48,Liverpool,Red,UK,Cust4759,Olivia Jackson,10,Male,Debit Card,No,Chicken,Meat,22263,8,Yearly,"",3,98,Summer,Shipped From Abroad,Medium,Delivered,13.61
48,Liverpool,White,UK,Cust1313,John Johnson,20,Female,Google Pay,Yes,Grapes,Fruits,60298,4,Quarterly,"",1,149,Winter,Shipped From Abroad,Large,Delivered,46.46
48,Liverpool,White,UK,Cust3518,Mary Smith,5,Male,Cash,Yes,Croissant,Bakery,14518,7,Yearly,Late Delivery,3,178,Spring,Standard,Large,Returned,26.8
48,Liverpool,Yellow,UK,Cust2628,Sarah Johnson,10,Female,PayPal,No,Nuts,Snacks,72830,6,Monthly,Changed Mind,1,187,Winter,Standard,Medium,Returned,34.72
48,Liverpool,Yellow,UK,Cust5498,John Taylor,20,Male,Cash,Yes,Onion,Vegetables,81627,7,Yearly,"",3,273,Spring,Standard,Large,Delivered,48.82
48,London,Brown,UK,Cust1738,Emma Jackson,5,Male,Cash,No,Chips,Snacks,80686,1,Monthly,Quality Issue,3,20,Autumn,Standard,Large,Returned,21.42
48,London,Brown,UK,Cust2620,Daniel Anderson,5,Male,Cash,No,Onion,Vegetables,66909,3,Monthly,Damaged Product,2,81,Winter,Standard,Medium,Returned,28.56
48,London,N/A,UK,Cust1466,Olivia Johnson,5,Female,Google Pay,No,Coffee,Beverages,79920,5,Weekly,Changed Mind,5,191,Spring,Express,Medium,Returned,40.25
48,London,N/A,UK,Cust3292,Emma Brown,20,Female,Debit Card,Yes,Chocolate,Snacks,67968,9,Monthly,"",4,247,Autumn,Express,Small,Delivered,34.31
48,London,N/A,UK,Cust4359,David Jackson,15,Female,Credit Card,No,Mango,Fruits,91461,6,Weekly,"",2,215,Spring,Express,Large,Delivered,42.07
48,London,Red,UK,Cust1045,Emma Thomas,5,Male,Debit Card,No,Chocolate,Snacks,57820,3,Yearly,Quality Issue,5,53,Winter,Shipped From Abroad,Large,Returned,18.7
48,London,White,UK,Cust5461,Emma Taylor,5,Female,Apple Pay,No,Chicken,Meat,36128,8,Monthly,"",5,363,Winter,Standard,Large,Delivered,47.81
48,London,Yellow,UK,Cust2114,Daniel Thomas,0,Female,Cash,Yes,Muffin,Bakery,85957,5,Monthly,"",4,225,Autumn,Shipped From Abroad,Small,Delivered,45.01
48,London,Yellow,UK,Cust2493,Sarah Smith,20,Female,Bank Transfer,Yes,Coffee,Beverages,99755,7,Yearly,Changed Mind,5,155,Summer,Express,Small,Returned,27.7
48,London,Yellow,UK,Cust4072,Olivia Smith,10,Male,Debit Card,Yes,Spinach,Vegetables,21028,10,Monthly,"",4,448,Autumn,Shipped From Abroad,Small,Delivered,49.75
48,London,Yellow,UK,Cust6008,Daniel Johnson,20,Female,Credit Card,No,Juice,Beverages,44831,6,Monthly,Wrong Item,4,108,Summer,Standard,Medium,Returned,22.56
48,Los Angeles,Red,USA,Cust2311,John Johnson,5,Male,Cash,No,Cheese,Dairy,78479,4,Weekly,Quality Issue,2,174,Autumn,Express,Medium,Returned,45.76
48,Manchester,Green,UK,Cust6056,Sarah Smith,0,Female,Google Pay,No,Banana,Fruits,48167,8,Monthly,"",4,380,Summer,Shipped From Abroad,Medium,Delivered,47.54
48,Manchester,Green,UK,Cust6334,Daniel Taylor,0,Female,Google Pay,No,Cheese,Dairy,26304,5,Yearly,Changed Mind,5,131,Summer,Express,Small,Returned,26.23
48,Manchester,White,UK,Cust2335,Sarah Brown,5,Male,PayPal,No,Apple,Fruits,84942,10,Yearly,Changed Mind,3,150,Autumn,Shipped From Abroad,Medium,Returned,15.84
48,Manchester,White,UK,Cust4367,Sarah Thomas,10,Female,Credit Card,No,Yogurt,Dairy,82446,6,Yearly,"",5,246,Summer,Standard,Large,Delivered,45.5
48,Manchester,White,UK,Cust5799,Daniel Thomas,20,Male,Debit Card,Yes,Chocolate,Snacks,95524,5,Quarterly,Late Delivery,2,174,Summer,Standard,Small,Returned,43.47
48,Manchester,Yellow,UK,Cust1792,Olivia Anderson,5,Female,Cash,No,Orange,Fruits,86848,4,Monthly,"",3,122,Winter,Express,Small,Delivered,32.17
48,Manchester,Yellow,UK,Cust3729,Daniel Smith,0,Female,Apple Pay,Yes,Apple,Fruits,73305,2,Monthly,"",4,72,Spring,Express,Small,Delivered,35.81
48,Melbourne,Green,Australia,Cust4404,Daniel Johnson,10,Male,Bank Transfer,Yes,Potato,Vegetables,25897,5,Monthly,Changed Mind,5,109,Spring,Shipped From Abroad,Large,Returned,24.12
48,Melbourne,N/A,Australia,Cust2343,Olivia Jackson,0,Male,PayPal,No,Biscuits,Snacks,52247,2,Yearly,"",4,40,Summer,Express,Small,Delivered,20.07
48,Melbourne,N/A,Australia,Cust3077,David Anderson,15,Female,Credit Card,No,Cake,Bakery,53085,9,Quarterly,"",4,55,Summer,Shipped From Abroad,Medium,Delivered,7.17
48,Melbourne,N/A,Australia,Cust3812,Sarah Thomas,20,Female,Cash,Yes,Cheese,Dairy,43288,7,Weekly,"",4,218,Winter,Shipped From Abroad,Medium,Delivered,38.87
48,Melbourne,Red,Australia,Cust3758,John Jackson,0,Female,PayPal,Yes,Cake,Bakery,31879,5,Weekly,Changed Mind,4,239,Summer,Shipped From Abroad,Medium,Returned,47.88
48,Melbourne,White,Australia,Cust1798,Sarah Brown,5,Male,Bank Transfer,No,Cake,Bakery,80768,10,Yearly,"",3,272,Spring,Standard,Small,Delivered,28.6
48,Melbourne,White,Australia,Cust1957,Emma Johnson,10,Male,Google Pay,No,Coffee,Beverages,92205,7,Weekly,"",3,252,Winter,Express,Medium,Delivered,39.99
48,Melbourne,White,Australia,Cust4587,Olivia Thomas,0,Male,Apple Pay,Yes,Butter,Dairy,21797,3,Monthly,Late Delivery,1,120,Summer,Shipped From Abroad,Small,Returned,39.87
48,Melbourne,White,Australia,Cust5029,Michael Brown,15,Female,Google Pay,No,Carrot,Vegetables,22790,8,Quarterly,"",2,151,Spring,Express,Medium,Delivered,22.26
48,Montreal,Red,Canada,Cust6356,Michael Jackson,20,Male,Credit Card,Yes,Chips,Snacks,20070,1,Weekly,"",3,14,Autumn,Shipped From Abroad,Large,Delivered,17.58
48,Montreal,Yellow,Canada,Cust2023,Daniel Anderson,20,Female,Cash,No,Chocolate,Snacks,63437,7,Yearly,"",1,163,Summer,Shipped From Abroad,Small,Delivered,29.07
48,Montreal,Yellow,Canada,Cust3820,Emma Thomas,0,Female,Apple Pay,No,Nuts,Snacks,46671,9,Quarterly,"",2,254,Winter,Express,Small,Delivered,28.27
48,Montreal,Yellow,Canada,Cust3893,Michael Brown,20,Male,Debit Card,Yes,Juice,Beverages,14180,7,Monthly,"",4,118,Spring,Shipped From Abroad,Medium,Delivered,21.09
48,Montreal,Yellow,Canada,Cust4123,John Anderson,20,Female,Bank Transfer,No,Chicken,Meat,56098,2,Monthly,"",5,43,Winter,Standard,Small,Delivered,26.6
48,Munich,Green,Germany,Cust3726,Daniel Brown,10,Male,Debit Card,No,Cheese,Dairy,58242,2,Monthly,Changed Mind,5,5,Spring,Shipped From Abroad,Large,Returned,2.8
48,Munich,Green,Germany,Cust4391,Emma Brown,0,Female,PayPal,Yes,Biscuits,Snacks,27543,1,Monthly,"",2,26,Autumn,Express,Large,Delivered,25.54
48,Munich,Red,Germany,Cust2422,Mary Smith,10,Female,Cash,No,Croissant,Bakery,24999,2,Quarterly,"",1,39,Autumn,Express,Small,Delivered,21.55
48,Munich,White,Germany,Cust3067,John Taylor,5,Female,Debit Card,No,Chocolate,Snacks,13302,1,Weekly,Wrong Item,2,34,Autumn,Shipped From Abroad,Small,Returned,35.61
48,Munich,Yellow,Germany,Cust1667,Emma Johnson,15,Male,Google Pay,No,Chocolate,Snacks,73721,2,Quarterly,"",5,51,Autumn,Express,Small,Delivered,30.14
48,New York,Red,USA,Cust2779,Mary Taylor,10,Male,PayPal,Yes,Apple,Fruits,74465,5,Quarterly,Damaged Product,3,142,Spring,Shipped From Abroad,Small,Returned,31.57
48,New York,White,USA,Cust2671,Mary Taylor,15,Female,Credit Card,Yes,Banana,Fruits,99366,2,Monthly,"",3,45,Autumn,Shipped From Abroad,Large,Delivered,26.23
48,New York,Yellow,USA,Cust4253,Sarah Anderson,5,Female,Apple Pay,Yes,Muffin,Bakery,31017,6,Quarterly,Wrong Item,5,163,Winter,Standard,Small,Returned,28.68
48,Sydney,Brown,Australia,Cust1816,Michael Johnson,20,Female,Debit Card,Yes,Carrot,Vegetables,19480,5,Quarterly,"",3,196,Summer,Shipped From Abroad,Medium,Delivered,49.09
48,Sydney,N/A,Australia,Cust6432,John Anderson,0,Male,PayPal,Yes,Banana,Fruits,38640,1,Monthly,Wrong Item,5,21,Spring,Express,Large,Returned,21.03
48,Sydney,White,Australia,Cust1620,David Jackson,20,Male,Bank Transfer,No,Beef,Meat,65706,8,Yearly,"",1,112,Autumn,Shipped From Abroad,Large,Delivered,17.51
48,Toronto,Brown,Canada,Cust2369,Sarah Brown,20,Male,PayPal,Yes,Fish,Meat,20202,9,Monthly,"",2,94,Spring,Shipped From Abroad,Small,Delivered,13.11
48,Toronto,Green,Canada,Cust2633,Sarah Brown,20,Male,Google Pay,Yes,Spinach,Vegetables,73603,3,Monthly,"",3,17,Autumn,Standard,Medium,Delivered,7.29
48,Toronto,Green,Canada,Cust4633,Emma Thomas,10,Female,Bank Transfer,Yes,Milk,Dairy,54961,4,Yearly,"",3,153,Autumn,Express,Large,Delivered,42.41
48,Toronto,N/A,Canada,Cust4707,Emma Jackson,10,Male,Cash,No,Yogurt,Dairy,53887,8,Yearly,Late Delivery,1,176,Autumn,Express,Medium,Returned,24.38
48,Toronto,Red,Canada,Cust2323,Emma Smith,0,Male,Bank Transfer,Yes,Cheese,Dairy,75986,1,Quarterly,Changed Mind,3,40,Winter,Express,Large,Returned,39.58
48,Toronto,Yellow,Canada,Cust1256,Mary Jackson,20,Male,Bank Transfer,Yes,Muffin,Bakery,68511,2,Weekly,"",5,20,Summer,Standard,Small,Delivered,12.79
48,Toronto,Yellow,Canada,Cust5097,Sarah Thomas,5,Male,Debit Card,Yes,Banana,Fruits,78177,10,Quarterly,Wrong Item,3,183,Spring,Standard,Medium,Returned,19.26
48,Vancouver,Brown,Canada,Cust1332,John Anderson,15,Male,Debit Card,No,Nuts,Snacks,91443,1,Weekly,"",2,13,Winter,Shipped From Abroad,Large,Delivered,15.3
48,Vancouver,Green,Canada,Cust3453,Olivia Anderson,0,Female,PayPal,Yes,Cheese,Dairy,97052,4,Weekly,"",1,80,Autumn,Standard,Medium,Delivered,20.02
48,Vancouver,N/A,Canada,Cust1100,John Jackson,20,Female,Debit Card,No,Croissant,Bakery,62804,10,Weekly,"",4,214,Summer,Standard,Small,Delivered,26.8
48,Vancouver,N/A,Canada,Cust3692,Sarah Brown,5,Female,Cash,Yes,Pork,Meat,36537,10,Monthly,Wrong Item,3,30,Autumn,Shipped From Abroad,Small,Returned,3.2
48,Vancouver,N/A,Canada,Cust3879,Emma Taylor,5,Female,Apple Pay,Yes,Cheese,Dairy,27776,1,Yearly,Wrong Item,4,15,Spring,Shipped From Abroad,Large,Returned,16.21
48,Vancouver,Red,Canada,Cust4416,Michael Smith,0,Female,Cash,Yes,Cheese,Dairy,70424,7,Monthly,Late Delivery,1,256,Spring,Shipped From Abroad,Small,Returned,36.52
48,Vancouver,White,Canada,Cust5730,David Brown,0,Female,Debit Card,Yes,Soda,Beverages,12428,1,Quarterly,"",3,31,Summer,Express,Large,Delivered,30.98
48,Vancouver,Yellow,Canada,Cust1974,Mary Brown,5,Male,Cash,Yes,Pork,Meat,85432,5,Quarterly,Quality Issue,2,30,Summer,Standard,Medium,Returned,6.32
48,Vancouver,Yellow,Canada,Cust2543,John Jackson,15,Female,Bank Transfer,Yes,Apple,Fruits,53976,4,Yearly,"",2,32,Winter,Standard,Medium,Delivered,9.28
48,Vancouver,Yellow,Canada,Cust4417,Daniel Anderson,5,Male,Cash,No,Beef,Meat,98163,1,Monthly,Late Delivery,1,31,Spring,Shipped From Abroad,Small,Returned,32.75
48,Vancouver,Yellow,Canada,Cust4719,Olivia Jackson,10,Male,Credit Card,Yes,Apple,Fruits,95121,1,Yearly,"",5,21,Summer,Shipped From Abroad,Medium,Delivered,23.47
48,Vancouver,Yellow,Canada,Cust6052,Daniel Brown,0,Male,Debit Card,Yes,Carrot,Vegetables,39882,4,Quarterly,"",5,18,Winter,Express,Large,Delivered,4.39
49,Berlin,Brown,Germany,Cust3273,Sarah Anderson,0,Female,Cash,No,Biscuits,Snacks,47685,2,Weekly,"",2,23,Autumn,Shipped From Abroad,Large,Delivered,11.34
49,Berlin,Brown,Germany,Cust4705,John Johnson,20,Female,Credit Card,Yes,Yogurt,Dairy,20249,7,Monthly,"",5,196,Autumn,Standard,Large,Delivered,34.92
49,Berlin,Brown,Germany,Cust5209,Mary Johnson,15,Female,Google Pay,Yes,Cheese,Dairy,32864,5,Quarterly,"",1,112,Winter,Standard,Small,Delivered,26.24
49,Berlin,Green,Germany,Cust2831,Daniel Thomas,20,Male,Google Pay,No,Potato,Vegetables,16155,3,Monthly,Changed Mind,5,105,Summer,Standard,Large,Returned,43.9
49,Berlin,Red,Germany,Cust1235,Emma Anderson,10,Male,Apple Pay,No,Onion,Vegetables,91325,8,Yearly,Changed Mind,1,60,Winter,Express,Small,Returned,8.37
49,Berlin,White,Germany,Cust2809,Sarah Brown,0,Male,Cash,Yes,Muffin,Bakery,69655,2,Yearly,"",5,80,Autumn,Express,Medium,Delivered,39.99
49,Berlin,Yellow,Germany,Cust4542,Sarah Jackson,15,Male,PayPal,No,Coffee,Beverages,67306,6,Quarterly,"",1,127,Spring,Express,Large,Delivered,24.83
